Original code,Plausible Program,Number of Bugs Present,Total Tokens,Sum Entropy,Mean Entropy
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; str = g_strdup ( asctime ( tm ) ) ; <EndBug> len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }",1,94,-2.7794079968319996,-0.029568170179063824
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; str = g_strdup ( asctime ( tm ) ) ; <EndBug> len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; free ( tm ) ; return str ; }",1,100,-4.608306319024399,-0.04608306319024399
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","

char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; tm = g_new0(struct tm,1); <StartBug> localtime_r( & t, tm ); <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; g_free(tm); return str ; }",1,116,-18.44912510042274,-0.15904418190019604
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = g_malloc ( sizeof ( struct tm ) ) ; localtime_r ( & t, tm ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; g_free ( tm ) ; return str ; }",1,120,-5.509562498910902,-0.045913020824257515
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = malloc ( sizeof ( struct tm ) ) ; localtime_r ( & t , tm ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; free ( tm ) ; return str ; }",1,116,-4.587203544447595,-0.03954485814178961
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = NULL ; tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }",1,99,-8.8787383351852,-0.08968422560793132
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = malloc ( sizeof ( struct tm ) ) ; if ( tm != NULL ) { if ( localtime_r ( & t, tm ) != 0 ) { free ( tm ) ; return NULL ; } <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; free ( tm ) ; return str ; } return NULL ; }",1,143,-14.278850465442504,-0.09985210115694058
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; if (tm != NULL) { <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; } else { return NULL; } }",1,108,-5.35210367707554,-0.04955651552847722
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; if (tm == NULL) { return NULL; } <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }",1,105,-5.187653868319798,-0.049406227317331415
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; str = g_strdup ( asctime ( tm ) ) ; <EndBug> len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }",1,94,-2.751313069401399,-0.02926928797235531
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:","
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; if ( tm != NULL ) { <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; } else { return NULL ; } }",1,109,-6.512309732357804,-0.0597459608473193
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = localtime ( & t ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; return str ; }
Fixed code:"," 
char * my_asctime ( time_t t ) { struct tm * tm ; char * str ; int len ; <StartBug> tm = malloc(sizeof(struct tm)); localtime_r ( & t , tm ) ; <EndBug> str = g_strdup ( asctime ( tm ) ) ; len = strlen ( str ) ; if ( len > 0 ) str [ len - 1 ] = '\\0' ; free(tm); return str ; }",1,114,-10.382162200926603,-0.09107159825374213
